,0
360度評価_親和度_mean_job_deviation,0.10755463300086829
360度評価_学習度_ratio,0.10629595724549637
担当プロジェクト数_late_early_ratio,0.10627537290022633
360度評価_主体度_min,0.10505264260106
担当プロジェクト数_late_minus_early,0.1036786517580667
360度評価_主体度_cv,0.10341729840118527
顧客満足度評価_ratio,0.10305074336506656
入社時メモ_tfidf_svd_12,0.10233990775154533
年齢_x_前職経験,0.10205985380186056
360度評価_親和度_mid_mean,0.1017842284271024
360度評価_共有貢献度_max,0.1012593805668813
担当プロジェクト数_q4_mean_exp,0.10110305545779985
月例給与_円_min,0.10047618278523814
月例給与_円_late_early_ratio,0.10002529266371918
初任給_等級内偏差,0.09972051070951579
360度評価_親和度_q4_mean_exp,0.09959298862231751
360度評価_共有貢献度_mean,0.09902542552769099
担当プロジェクト数_q1_mean_exp,0.09901320394999329
担当プロジェクト数_q3_mean_exp,0.09848328687002769
在宅勤務日数_q3_mean_exp,0.09799664403594224
研修時間_kurtosis,0.09790000303951586
360度評価者数_q4_mean_exp,0.096355504107861
有給取得日数_skew,0.09530782116496558
欠勤_連続フラグ,0.09513686999526151
上司との面談実施回数_slope,0.0950968978514489
360度評価_信頼度_q1_mean_exp,0.09492425732275064
月例給与_円_q3_mean_exp,0.09487312407741384
月例給与_円_median,0.09406456110326043
有給取得日数_kurtosis,0.09319801392437535
360度評価_信頼度_ratio,0.09271328461662413
360度評価_主体度_mid_mean,0.09041429529658312
残業時間_diff,0.08991147300398233
360度評価_親和度_median,0.08970074818052538
担当プロジェクト数_median,0.08944203307510626
360度評価_学習度_max,0.08900502160585264
360度評価_親和度_min,0.08804470630125286
月例給与_円_std,0.08741294807325516
有給取得日数_q2_mean_exp,0.0867554874481051
上司からのフィードバック_tfidf_svd_13,0.08618761187801313
在宅勤務日数_acceleration_exp,0.08615388157752273
360度評価_共有貢献度_ratio,0.08602992954153568
360度評価_主体度_ratio,0.08591148825528903
研修時間_ratio,0.08350602746625306
上司との面談実施回数_mid_mean,0.08259870545093373
360度評価_主体度_diff,0.08236542757000034
残業時間_slope,0.08112804949037233
有給取得日数_slope,0.07975715916664324
360度評価_信頼度_mid_mean,0.0795659851227489
研修時間_職種比,0.07931058743760386
